id,date,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
7097,2011-07-24 11:25:00,North,Influencer,General,Premium,15.6,1.95,0.0919,261.0,4077,0.0322,3.12,-1.366025404,28.0,6296.09,111.1461621
7098,2011-04-08 08:25:00,North,Email,General,Standard,27.04,1.69,0.1138,1010.0,36571,0.0371,6.31,0.366025404,28.0,416.04,162.9855757
7099,2010-04-26 00:00:00,North,Search,Stationery,Standard,5.04,0.42,0.2385,335.0,3975,0.0362,7.46,0.366025404,30.0,241.16,241.4151244
7100,2011-12-05 17:17:00,North,Email,Storage,Premium,8.29,8.29,0.3892,230.0,4468,0.0268,7.97,1.0,28.0,64856.57,77.01536672
7101,2010-10-13 15:37:00,North,Social Media,Storage,Premium,3.3,109.3126599,0.2529,345.0,6395,0.0206,4.71,-0.366025404,14.0,1919.04,54.78362284
7102,2010-10-25 10:25:00,North,Email,Stationery,Standard,14.95,14.95,0.3275,24.0,698,0.0013,6.19,-0.366025404,14.0,27.45,40.05150654
7103,2011-10-05 15:17:00,North,Affiliate,Storage,Premium,8.5,0.85,0.1138,201.0,2649,0.0106,8.42,-0.366025404,30.0,1578.29,137.0939614
7104,2011-08-07 13:08:00,North,Search,General,Premium,0.84,0.42,0.2693,304.0,6820,0.0168,4.74,-1.366025404,28.0,3866.85,218.9285249
7105,2011-05-25 11:52:00,North,Social Media,Storage,Standard,13.2,0.55,0.0773,528.0,20515,0.0701,8.1,-0.366025404,28.0,908.15,257.3466591
7106,2011-11-15 16:08:00,North,Influencer,Stationery,Budget,2.55,2.55,0.0231,241.0,14581,0.0403,2.65,0.366025404,30.0,245.25,156.3375395
7107,2011-05-04 14:33:00,North,Affiliate,General,Standard,21.5,10.75,0.3198,71.0,1584,0.0435,1.23,-0.366025404,30.0,585.39,80.13447753
7108,2011-02-11 16:20:00,North,Social Media,General,Standard,8.5,8.5,0.1378,10.0,179,0.1454,4.37,1.366025404,30.0,617.6,111.3022502
7109,2011-09-09 12:36:00,North,Affiliate,Seasonal,Premium,9.96,0.83,0.3273,65.0,1379,0.0435,2.66,-1.0,30.0,591.4,95.41509536
7110,2010-10-13 10:11:00,North,Search,Storage,Premium,17.85,5.95,0.1106,185.0,4082,0.0068,0.82,-0.366025404,90.0,1781.44,131.8372699
7111,2010-04-30 11:25:00,North,Search,Storage,Premium,13.2,1.65,0.165,418.0,13998,0.0261,0.9,0.366025404,7.0,7105.65,172.2281922
7112,2010-02-24 10:42:00,North,Social Media,General,Premium,29.96,7.49,0.5647,309.0,6937,0.0289,0.66,1.366025404,30.0,26900.32,125.1006715
7113,2011-02-15 09:59:00,North,Social Media,General,Premium,19.9,9.95,0.3236,243.0,2983,0.0949,3.85,1.366025404,7.0,3202.19,114.6753893
7114,2010-07-23 15:05:00,North,Affiliate,Kitchen,Premium,13.52,1.69,0.2116,207.0,2021,0.0581,5.92,-1.366025404,30.0,495.87,79.74335896
7115,2010-06-30 15:34:00,North,Affiliate,General,Premium,4.35,1.45,0.0816,145.0,1224,0.0027,2.76,-1.0,21.0,1042.41,97.60636306
7116,2010-07-18 15:56:00,North,Social Media,Stationery,Standard,10.5,0.42,0.1444,301.0,6274,0.003,6.26,-1.366025404,28.0,990.27,228.3816556
7117,2011-11-03 11:43:00,North,TV,Stationery,Premium,15.0,1.25,0.2389,242.0,7911,0.0072,6.42,0.366025404,60.0,1957.48,126.926797
7118,2010-12-02 15:26:00,North,Affiliate,General,Premium,40.68,3.39,0.1971,269.0,9245,0.0999,2.07,1.0,21.0,55675.83,161.0349818
7119,2011-08-18 10:31:00,North,Search,Seasonal,Premium,30.6,0.85,0.2509,259.0,12784,0.0211,2.35,-1.366025404,14.0,4397.72,137.4632016
7120,2010-11-14 15:17:00,North,Social Media,General,Premium,1.25,1.25,0.0124,263.0,5194,0.0447,6.27,0.366025404,28.0,26148.16,168.954481
7121,2011-03-01 10:19:00,North,Search,Storage,Standard,14.85,4.95,0.4158,135.0,4222,0.0391,2.84,1.0,90.0,686.9,111.0493997
7122,2010-03-04 14:50:00,North,Search,Kitchen,Premium,4.25,4.25,0.054,174.0,1981,0.0266,3.36,1.0,21.0,6620.48,102.3450599
7123,2011-05-19 13:28:00,North,Affiliate,General,Premium,0.42,0.42,0.257,246.0,10864,0.0324,1.89,-0.366025404,90.0,57.87,213.9324801
7124,2011-11-14 12:14:00,North,Search,General,Premium,5.95,5.95,0.206,159.0,4989,0.0125,1.25,0.366025404,21.0,3696.38,104.8773067
7125,2011-08-18 12:41:00,North,Social Media,Kitchen,Premium,25.2,2.1,0.0258,410.0,12719,0.0215,6.72,-1.366025404,60.0,6669.48,116.124417
7126,2010-11-21 12:21:00,North,Social Media,General,Premium,3.25,0.65,0.436,309.0,4013,0.128,1.85,0.366025404,7.0,1918.97,232.667986
7127,2011-10-23 16:19:00,North,Influencer,General,Standard,1.25,1.25,0.0928,203.0,3756,0.0276,8.13,-0.366025404,14.0,856.23,126.5116338
7128,2010-03-29 13:06:00,North,Social Media,Storage,Premium,11.9,1.06,0.1093,525.0,5721,0.1129,6.63,1.0,28.0,7120.07,226.5735452
7129,2009-12-09 14:48:00,North,Social Media,Stationery,Premium,1.25,1.25,0.2309,22.0,598,0.1147,5.71,1.0,90.0,207.95,110.0034523
7130,2010-02-25 18:58:00,North,Search,Storage,Premium,11.9,0.65,0.3591,524.0,5129,0.0582,4.06,1.366025404,14.0,850.44,229.985051
7131,2010-04-26 11:00:00,North,Search,General,Premium,19.8,1.65,0.0499,426.0,9489,0.0349,2.39,0.366025404,30.0,195.3,192.5307129
7132,2010-01-14 16:33:00,North,Search,Stationery,Premium,85.0,8.5,0.3425,583.0,14694,0.0562,4.98,1.366025404,14.0,238.45,102.4425394
7133,2011-11-11 17:23:00,North,Social Media,Lighting,Premium,12.48,2.08,0.3132,450.0,11472,0.0268,3.45,0.366025404,7.0,1289.46,141.7064733
7134,2010-12-23 12:58:00,North,Influencer,General,Standard,6.96,0.29,0.1419,250.0,5278,0.0317,2.27,1.0,21.0,567.34,338.6413584
7135,2010-10-15 09:33:00,North,Email,General,Premium,11.9,0.85,0.4793,163.0,3209,0.1565,1.09,-0.366025404,60.0,6456.37,194.1436978
7136,2011-07-01 12:33:00,North,TV,General,Premium,8.32,2.08,0.1439,96.0,3737,0.0208,6.56,-1.366025404,21.0,22135.44,68.86455474
7137,2010-06-13 10:35:00,North,Search,Seasonal,Premium,17.85,5.95,0.2291,661.0,17324,0.0433,5.39,-1.0,21.0,482.95,64.06959695
7138,2010-04-01 14:23:00,North,Email,Lighting,Budget,2.95,2.95,0.2748,86.0,3038,0.0172,1.92,0.366025404,30.0,205.54,109.2539812
7139,2010-07-12 13:11:00,North,Social Media,General,Premium,1.7,0.85,0.491,124.0,3221,0.0786,6.26,-1.366025404,60.0,17966.3,145.4204069
7140,2010-11-18 14:17:00,North,Social Media,General,Premium,5.8,1.45,0.1318,120.0,4289,0.0068,2.87,0.366025404,28.0,2759.81,138.7023745
7141,2010-04-14 13:27:00,North,Affiliate,General,Premium,10.2,0.85,0.0803,327.0,5823,0.0929,3.59,0.366025404,30.0,395.73,187.5071727
7142,2011-10-17 14:59:00,North,Search,General,Premium,16.5,8.25,0.6,357.0,2507,0.0778,4.84,-0.366025404,60.0,5385.38,75.18974692
7143,2010-11-16 13:04:00,North,Email,General,Budget,1.65,1.65,0.1937,108.0,2113,0.0377,2.91,0.366025404,90.0,284.02,129.691046
7144,2010-05-25 12:47:00,North,Email,General,Budget,0.65,0.65,0.2147,84.0,1383,0.0072,4.8,-0.366025404,60.0,23.95,128.388326
7145,2010-04-08 09:43:00,North,Email,Storage,Premium,12.5,1.25,0.3079,428.0,5597,0.0361,4.03,0.366025404,30.0,3502.05,153.5337812
7146,2011-08-05 11:52:00,North,Social Media,General,Premium,3.75,1.25,0.6,255.0,9951,0.0428,2.63,-1.366025404,7.0,2894.14,116.501551
7147,2010-11-14 12:55:00,North,Social Media,General,Premium,0.95,0.95,0.5895,800.0,15809,0.0984,3.18,0.366025404,28.0,5955.16,214.2802256
7148,2011-10-09 15:04:00,North,Influencer,General,Standard,9.75,1.95,0.0791,84.0,1560,0.0119,5.39,-0.366025404,7.0,804.58,103.5387416
7149,2011-10-17 12:35:00,North,Search,Seasonal,Premium,5.9,2.95,0.0976,350.0,7204,0.0224,5.08,-0.366025404,7.0,617.55,100.1616576
7150,2010-05-20 10:56:00,North,Search,Lighting,Premium,7.5,3.75,0.5718,206.0,3637,0.003,7.14,-0.366025404,7.0,1808.03,60.66995145
7151,2011-10-10 13:34:00,North,Influencer,Storage,Premium,12.5,6.25,0.1557,70.0,1349,0.0761,2.35,-0.366025404,21.0,699.76,112.9781697
7152,2010-06-13 12:32:00,North,Search,Storage,Premium,12.5,1.25,0.6,428.0,11528,0.0137,2.0,-1.0,28.0,2351.09,125.0310534
7153,2011-05-04 16:29:00,East,Affiliate,Storage,Premium,992.0402642,1.25,0.4441,446.0,5186,0.0237,3.13,-0.366025404,21.0,13120.77,140.7490701
7154,2010-05-20 13:28:00,North,Social Media,Storage,Standard,2.55,0.85,0.1084,356.0,6739,0.0378,3.87,-0.366025404,14.0,482.08,190.0003552
7155,2010-11-19 11:12:00,North,Email,General,Budget,4.25,4.25,0.25,17.0,332,0.0432,3.81,0.366025404,7.0,1781.44,67.61015396
7156,2011-10-21 13:46:00,North,Email,Stationery,Premium,17.34,2.89,0.1694,201.0,3030,0.0244,1.93,-0.366025404,28.0,1781.44,121.369394
7157,2010-07-02 08:26:00,North,Email,General,Premium,17.4,1.45,0.2566,508.0,9324,0.0055,6.21,-1.366025404,90.0,4040.41,87.20736772
7158,2010-01-13 15:24:00,North,TV,General,Standard,3.75,1.25,0.1522,18.0,200,0.0435,1.47,1.366025404,60.0,164.72,89.59104964
7159,2010-07-08 10:31:00,North,Email,Storage,Standard,10.2,0.85,0.4807,616.0,6813,0.0495,0.77,-1.366025404,60.0,663.28,175.2441783
7160,2010-07-28 17:46:00,North,Influencer,Kitchen,Premium,8.5,8.5,0.576,440.0,8263,0.1121,6.17,-1.366025404,30.0,3976.02,76.92818364
7161,2010-12-13 11:23:00,North,Email,Stationery,Premium,10.5,0.42,0.345,105.0,1548,0.0183,4.62,1.0,21.0,5789.55,193.467804
7162,2010-12-05 16:00:00,North,Social Media,Stationery,Premium,2.95,2.95,0.2198,701.0,29537,0.0163,7.28,1.0,30.0,1317.09,131.0387639
7163,2010-12-16 15:45:00,North,Search,Seasonal,Budget,15.0,129.4589511,0.2777,662.0,13500,0.0388,4.6,1.0,60.0,15.0,72.19284773
7164,2010-03-30 09:47:00,North,TV,Stationery,Premium,5.04,0.42,0.0641,335.0,7138,0.0502,5.61,1.0,90.0,39857.56,231.6453199
7165,2011-08-18 17:09:00,North,Social Media,Storage,Premium,1.66,0.83,0.1691,250.0,7552,0.0435,5.17,-1.366025404,21.0,805.63,160.7274903
7166,2011-07-20 15:56:00,North,Social Media,General,Premium,11.9,0.29,0.0703,178.0,4892,0.0305,5.26,-1.366025404,90.0,3355.79,266.5541378
7167,2011-11-14 13:47:00,North,TV,Seasonal,Premium,3.75,1.25,0.1988,158.0,3253,0.0831,4.71,0.366025404,30.0,8159.91,128.5122152
7168,2011-02-14 12:11:00,North,Social Media,Storage,Premium,16.5,1.65,0.0754,269.0,12378,0.0435,1.18,1.366025404,90.0,12520.49,196.2801678
7169,2010-01-12 17:24:00,North,Email,General,Premium,7.8,0.65,0.1704,169.0,4454,0.0416,4.9,1.366025404,21.0,261.0,181.9827322
7170,2011-07-10 15:12:00,North,Email,Storage,Premium,5.85,1.95,0.3877,29.0,1832,0.0136,3.86,-1.366025404,30.0,2903.93,30.84015604
7171,2010-06-17 14:46:00,North,Social Media,Storage,Premium,19.5,1.95,0.2704,546.0,6936,0.0247,4.77,-1.0,21.0,7767.92,114.0725851
7172,2011-09-29 13:04:00,North,Influencer,General,Premium,4.68,0.39,0.1216,69.0,766,0.0794,1.11,-1.0,60.0,256.47,224.2312046
7173,2010-11-10 14:32:00,North,Search,Storage,Premium,20.0,1.25,0.0957,269.0,12297,0.0071,3.84,0.366025404,7.0,85.29,158.1340111
7174,2011-08-01 10:26:00,North,Email,General,Budget,11.7,1.95,0.3972,505.0,8448,0.0021,5.03,-1.366025404,90.0,702.95,95.12973475
7175,2010-10-26 12:39:00,North,Social Media,General,Standard,10.2,0.85,0.1078,77.0,4435,0.042,8.61,-0.366025404,14.0,112.22,137.9079382
7176,2011-10-14 11:08:00,North,Email,Storage,Premium,7.8,1.95,0.0831,423.0,5943,0.1345,1.89,-0.366025404,14.0,9647.89,158.1915622
7177,2010-03-03 11:53:00,North,TV,Lighting,Premium,10.08,0.21,0.3326,48.0,781,0.0375,0.66,1.0,90.0,6550.77,207.927316
7178,2010-09-15 16:22:00,North,TV,Stationery,Premium,19.8,4.95,0.2507,397.0,8996,0.0252,3.19,-1.0,7.0,9043.67,46.37243564
7179,2010-12-05 13:00:00,North,Social Media,General,Budget,2.1,2.1,0.0885,166.0,2121,0.1361,2.18,1.0,30.0,218.06,170.0219831
7180,2010-10-31 14:14:00,North,Email,Storage,Standard,15.3,2.55,0.0989,320.0,16269,0.0308,5.87,-0.366025404,14.0,160.35,100.744539
7181,2011-11-27 00:00:00,North,Search,General,Premium,3.75,3.75,0.0533,289.0,4689,0.004,1.04,0.366025404,60.0,2301.12,141.6853106
7182,2011-10-12 09:50:00,North,Search,Kitchen,Premium,12.48,0.39,0.2021,107.0,2605,0.0086,5.4,-0.366025404,28.0,252657.32,175.7445808
7183,2011-04-04 13:38:00,North,Influencer,General,Premium,2.55,2.55,0.2131,75.0,778,0.0435,7.75,0.366025404,21.0,2667.11,88.5660496
7184,2011-10-11 15:36:00,North,Influencer,General,Premium,20.28,1.69,0.204,415.0,6901,0.0304,2.45,-0.366025404,28.0,8635.42,164.861324
7185,2011-08-01 17:37:00,North,Social Media,General,Premium,5.9,2.95,0.4506,631.0,4110,0.0196,1.06,-1.366025404,28.0,6971.33,109.7574389
7186,2010-04-14 10:08:00,North,Search,General,Premium,6.72,0.42,0.2039,131.0,5889,0.2323,3.05,0.366025404,14.0,3967.39,293.5090558
7187,2011-08-25 12:26:00,North,Affiliate,General,Premium,11.9,1.65,0.204,170.0,8738,0.2232,3.72,-1.366025404,14.0,11377.87,140.224124
7188,2011-04-03 10:55:00,North,Social Media,General,Premium,7.5,3.75,0.1749,169.0,3712,0.1145,5.98,0.366025404,14.0,3397.49,123.5779908
7189,2010-09-30 17:18:00,North,Search,Seasonal,Premium,17.7,2.95,0.3987,896.0,16263,0.0535,5.55,-1.0,60.0,5955.8,101.2531479
7190,2010-08-01 12:45:00,North,Social Media,Storage,Premium,16.5,1.65,0.2079,702.0,16464,0.0554,2.19,-1.366025404,7.0,6243.3,127.0836594
7191,2010-12-09 19:28:00,North,Email,General,Premium,2.5,1.25,0.1072,641.0,9907,0.0179,4.29,1.0,14.0,1781.44,156.0458341
7192,2010-12-07 13:53:00,North,Email,Storage,Premium,81.6,2.55,0.0355,1490.0,52109,0.1317,3.57,1.0,28.0,3347.54,216.6480909
7193,2009-12-10 14:22:00,North,TV,Storage,Premium,19.8,0.55,0.342,269.0,23386,0.0269,1.65,1.0,60.0,1226.06,196.5621576
7194,2011-07-08 12:50:00,North,Social Media,Lighting,Premium,35.4,2.95,0.2785,91.0,1186,0.0226,1.28,-1.366025404,28.0,4804.12,76.62549219
7195,2010-01-04 13:36:00,North,TV,General,Premium,11.9,5.95,0.2992,117.0,1499,0.1877,1.82,1.366025404,21.0,172.85,105.5323843
7196,2011-01-17 12:31:00,North,Search,Stationery,Premium,10.5,0.42,0.2532,190.0,3859,0.0201,5.99,1.366025404,21.0,3897.2,216.3125821
7197,2010-08-08 10:57:00,North,Social Media,General,Premium,2.95,2.95,0.1682,125.0,1993,0.0101,4.61,-1.366025404,90.0,676.4,86.08877022
7198,2011-03-08 10:39:00,North,Social Media,Seasonal,Premium,15.0,1.25,0.2347,303.0,16353,0.0213,3.87,1.0,30.0,25095.45,184.5605266
7199,2011-02-18 10:53:00,North,Search,Lighting,Premium,19.8,1.65,0.0481,193.0,7297,0.3129,1.44,1.366025404,30.0,9581.11,273.8614768
7200,2010-06-27 13:29:00,North,Social Media,Kitchen,Standard,17.0,8.5,0.0837,579.0,8051,0.0067,6.5,-1.0,14.0,437.66,62.63543298
7201,2011-02-15 08:18:00,North,Email,General,Premium,19.8,1.65,0.0046,472.0,13622,0.0167,2.15,1.366025404,60.0,10661.32,168.246231
7202,2010-04-14 11:16:00,North,Search,General,Premium,424.5,8.49,0.1728,47.0,737,0.1069,3.1,0.366025404,21.0,25924.01,161.5661641
7203,2011-05-24 10:42:00,North,Social Media,General,Premium,12.5,1.25,0.0309,30.0,274,0.0889,4.01,-0.366025404,7.0,1499.46,122.4810903
7204,2011-11-21 09:11:00,East,Email,Kitchen,Standard,17.88,1.49,0.1988,198.0,1735,0.1252,4.79,0.366025404,30.0,824.7,156.0910553
7205,2011-09-11 10:35:00,North,TV,Storage,Premium,9.9,1.65,0.1487,681.0,15062,0.0018,1.96,-1.0,7.0,1005.09,93.95948223
7206,2010-10-31 15:18:00,North,Social Media,Kitchen,Premium,8.85,2.95,0.3544,104.0,780,0.0134,3.49,-0.366025404,21.0,954.39,78.75600939
7207,2010-04-07 10:24:00,North,Affiliate,General,Premium,15.0,3.75,0.1168,444.0,7595,0.0553,5.07,0.366025404,7.0,99.9,97.75540215
7208,2010-09-10 14:52:00,North,Email,Storage,Premium,17.7,2.95,0.1542,701.0,15016,0.0225,2.12,-1.0,14.0,7294.37,111.6040521
7209,2010-07-15 18:07:00,North,Social Media,Stationery,Premium,5.04,0.42,0.1155,209.0,5561,0.0306,7.69,-1.366025404,14.0,1812.26,214.6854669
7210,2010-08-04 12:41:00,North,Email,General,Premium,87.6,10.95,0.1059,1314.0,44655,0.1454,2.86,-1.366025404,60.0,25610.97,109.6664097
7211,2010-12-03 16:02:00,North,Social Media,Lighting,Premium,11.9,1.45,0.134,510.0,9931,0.0961,2.2,1.0,90.0,1079.75,215.2976625
7212,2010-12-14 13:33:00,North,Social Media,General,Premium,2.5,1.25,0.2895,293.0,17582,0.1128,1.15,1.0,14.0,3402.71,196.1448613
7213,2011-09-30 07:36:00,North,Social Media,Seasonal,Premium,306.0,4.25,0.0643,657.0,8707,0.1148,3.17,-1.0,60.0,298136.84,146.0584075
7214,2011-06-14 13:15:00,North,Influencer,General,Premium,4.95,4.95,0.3111,425.0,8626,0.1448,2.37,-1.0,90.0,5990.54,134.4292032
7215,2011-10-23 12:08:00,North,Email,Storage,Premium,4.5,2.25,0.0595,184.0,4781,0.1042,3.28,-0.366025404,14.0,785.8,136.0734078
7216,2010-07-20 11:06:00,North,Email,General,Premium,52.5,2.1,0.0515,349.0,5889,0.0243,7.8,-1.366025404,90.0,2463.8,76.2461644
7217,2010-12-05 12:13:00,North,Email,General,Premium,1.65,1.65,0.0947,257.0,5960,0.0055,5.51,1.0,7.0,1323.36,109.5052242
7218,2010-09-29 13:35:00,North,Affiliate,Stationery,Standard,10.08,0.42,0.3085,258.0,4274,0.0754,1.57,-1.0,28.0,291.61,209.2967195
7219,2011-08-09 13:03:00,North,Search,General,Premium,6.6,1.65,0.0951,405.0,7487,0.1042,3.73,-1.366025404,30.0,1445.11,137.001214
7220,2011-08-14 12:27:00,North,Search,Seasonal,Premium,8.85,2.95,0.1395,350.0,14555,0.0388,2.86,-1.366025404,30.0,2800.87,104.4969597
7221,2011-07-03 12:22:00,North,Email,General,Premium,3.29,3.29,0.1564,151.0,3769,0.0263,2.14,-1.366025404,30.0,6748.06,95.23223418
7222,2010-03-08 14:41:00,North,Social Media,Storage,Standard,15.0,1.25,0.1765,595.0,12528,0.0204,5.27,1.0,60.0,481.34,186.4893565
7223,2011-11-23 16:09:00,North,Email,Storage,Premium,0.78,0.39,0.372,158.0,2864,0.053,6.94,0.366025404,21.0,52870.37,201.9836382
7224,2010-12-15 12:09:00,North,Email,Lighting,Premium,17.7,2.95,0.0775,117.0,2279,0.0727,2.46,1.0,7.0,3164.76,132.7352213
7225,2010-11-02 11:53:00,North,Influencer,Stationery,Premium,8.5,0.85,0.204,578.0,11895,0.1366,3.42,0.366025404,30.0,4150.91,266.5089357
7226,2010-09-01 10:47:00,North,Email,Storage,Standard,15.3,2.55,0.0375,260.0,11429,0.0244,6.11,-1.0,21.0,707.25,87.25483694
7227,2011-10-07 14:17:00,North,Email,Seasonal,Premium,17.4,1.45,0.1096,582.0,17325,0.1354,4.17,-0.366025404,90.0,891.25,186.3134187
7228,2010-05-09 12:06:00,North,Email,General,Premium,40.8,0.85,0.2502,327.0,6028,0.0269,3.87,-0.366025404,21.0,48220.5,164.0124791
7229,2011-03-16 08:31:00,North,Email,General,Standard,15.0,1.25,0.2161,287.0,5218,0.0152,3.56,1.0,21.0,75.15,142.6736059
7230,2011-05-16 12:20:00,North,Affiliate,General,Premium,102.0,4.25,0.1073,941.0,13988,0.0923,4.92,-0.366025404,7.0,12034.01,105.2584329
7231,2011-03-06 14:21:00,North,Search,General,Premium,11.8,2.95,0.1028,631.0,15096,0.1387,6.78,1.0,30.0,2051.62,167.9269782
7232,2010-12-08 13:11:00,North,TV,General,Premium,19.8,1.65,0.2063,521.0,21495,0.0874,3.45,1.0,7.0,2148.8,144.5191447
7233,2010-06-02 12:27:00,North,Affiliate,Seasonal,Premium,15.12,0.42,0.0646,77.0,653,0.0627,6.86,-1.0,21.0,4051.94,151.5222493
7234,2010-09-21 17:45:00,North,TV,Storage,Premium,33.0,2.75,0.06,302.0,4405,0.0177,3.87,-1.0,7.0,37619.14,69.36879842
7235,2011-11-06 14:17:00,North,Email,Seasonal,Standard,10.5,2.1,0.2903,269.0,5628,0.0174,3.5,0.366025404,30.0,389.98,105.9095063
7236,2010-07-15 13:32:00,North,Email,General,Standard,9.95,9.95,0.3137,322.0,7809,0.101,4.58,-1.366025404,7.0,918.45,64.06874089
7237,2011-11-11 14:52:00,North,Search,Seasonal,Premium,17.34,2.89,0.204,231.0,9080,0.0334,4.36,0.366025404,30.0,4842.98,132.3355116
7238,2011-10-26 16:21:00,North,Social Media,General,Premium,0.42,0.42,0.1752,165.0,6304,0.0243,4.21,-0.366025404,28.0,795.19,214.8203233
7239,2010-11-15 12:55:00,North,Email,Stationery,Premium,10.2,0.85,0.1484,793.0,16444,0.0066,0.54,0.366025404,7.0,494.95,229.0446084
7240,2010-02-22 09:17:00,North,Search,General,Standard,10.14,1.69,0.2112,13.0,161,0.0523,2.37,1.366025404,7.0,888.37,110.9096149
7241,2010-10-17 16:16:00,North,Social Media,General,Premium,3.75,1.25,0.1906,420.0,6268,0.1501,3.39,-0.366025404,21.0,5841.68,200.7039421
7242,2011-12-06 11:06:00,North,Search,Lighting,Premium,9.48,0.79,0.0854,32.0,613,0.1868,0.94,1.0,7.0,3919.82,211.1994809
7243,2010-10-08 13:30:00,North,Social Media,General,Premium,6.96,0.29,0.1057,282.0,14050,0.0513,4.3,-0.366025404,7.0,1550.63,297.0621683
7244,2009-12-09 14:38:00,North,Social Media,Kitchen,Premium,1913.870892,1.25,0.0332,21.0,542,0.0165,2.41,1.0,7.0,477.79,182.0107692
7245,2011-01-06 17:19:00,North,Social Media,General,Premium,15.0,1.25,0.204,255.0,2263,0.0435,3.4,1.366025404,60.0,920.67,178.2118814
7246,2011-04-26 11:32:00,North,Search,Storage,Premium,8.85,2.95,0.1286,396.0,7076,0.0979,5.23,0.366025404,21.0,30372.07,159.8832926
7247,2010-07-08 14:45:00,North,TV,General,Premium,19.5,3.25,0.0765,296.0,4539,0.0055,4.17,-1.366025404,14.0,452.52,63.65221852
7248,2011-07-31 14:39:00,North,Social Media,Storage,Standard,4.16,2.08,0.0995,505.0,16435,0.0045,3.81,-1.366025404,28.0,880.09,123.2937062
7249,2011-11-14 13:42:00,North,Email,General,Standard,5.1,2.55,0.4486,191.0,3995,0.019,4.31,0.366025404,7.0,359.27,84.70094842
7250,2010-04-08 15:40:00,North,Influencer,Lighting,Premium,3.75,3.75,0.3034,126.0,2029,0.2222,4.9,0.366025404,28.0,418.97,152.4283971
7251,2010-12-07 00:00:00,North,Email,Storage,Premium,15.0,3.75,0.0752,56.0,732,0.1294,3.61,1.0,60.0,1186.89,128.8898968
7252,2010-06-17 12:23:00,North,Search,General,Premium,25.5,4.25,0.1905,75.0,981,0.1939,5.72,-1.0,28.0,920.76,98.0424336
7253,2010-05-14 12:55:00,North,Social Media,General,Premium,12.5,1.25,0.6,234.0,6006,0.089,1.8,-0.366025404,60.0,4349.88,169.7851035
7254,2010-04-21 17:33:00,North,Affiliate,Storage,Premium,5.0,1.25,0.0995,168.0,1825,0.0392,5.65,0.366025404,7.0,932.88,109.0781205
7255,2010-03-05 10:05:00,North,Influencer,Storage,Premium,11.9,1.65,0.0871,790.0,4868,0.003,2.58,1.0,28.0,16.5,201.2328414
7256,2010-02-03 11:58:00,North,Search,Kitchen,Premium,1.25,1.25,0.1829,218.0,6516,0.0259,3.32,1.366025404,60.0,478.99,154.4200868
7257,2010-11-18 16:22:00,North,Search,Seasonal,Premium,10.2,0.85,0.0622,211.0,5893,0.035,0.56,0.366025404,21.0,1884.68,216.3177393
7258,2010-11-19 14:29:00,North,Influencer,General,Premium,5.95,5.95,0.1718,303.0,4628,0.2113,5.25,0.366025404,14.0,2362.82,167.3149001
7259,2010-12-06 11:38:00,North,Social Media,General,Premium,10.05,3.35,0.0927,134.0,3065,0.0367,2.36,1.0,60.0,1551.1,143.4583031
7260,2011-03-28 16:27:00,North,Affiliate,Storage,Premium,5.1,2.55,0.1532,260.0,9136,0.0033,2.37,1.0,30.0,5020.01,102.0103955
7261,2011-09-25 16:05:00,North,Search,Storage,Standard,0.55,0.55,0.344,366.0,6712,0.0611,3.11,-1.0,28.0,1338.65,215.5639939
7262,2010-05-11 13:30:00,North,Influencer,General,Premium,19.75,3.95,0.2,166.0,2882,0.0492,6.31,-0.366025404,21.0,218.35,101.3752228
7263,2010-11-21 14:10:00,North,Email,Seasonal,Budget,3.75,1.25,0.6,48.0,643,0.0551,5.15,0.366025404,28.0,374.8,82.45262712
7264,2010-09-24 12:18:00,North,Social Media,General,Premium,11.9,1.25,0.042,101.0,2714,0.0305,6.46,-1.0,7.0,445.85,99.68923498
7265,2010-03-29 17:44:00,North,Email,Storage,Premium,0.55,0.55,0.1788,543.0,9141,0.107,3.94,1.0,28.0,5278.98,257.2288135
7266,2010-08-22 16:05:00,North,Social Media,Stationery,Premium,5.04,0.42,0.0124,335.0,14409,0.0192,3.63,-1.366025404,30.0,2875.93,256.0674798
7267,2009-12-10 15:36:00,North,Email,Storage,Premium,11.25,3.75,0.3121,323.0,26583,0.0315,1.79,1.0,14.0,640.7,120.9824992
7268,2011-06-19 11:08:00,North,Social Media,Storage,Premium,50.4,0.42,0.1232,528.0,12344,0.024,2.0,-1.0,28.0,367703.46,297.7414455
7269,2010-05-20 13:39:00,North,Email,General,Premium,5.9,2.95,0.3067,161.0,2494,0.1186,6.11,-0.366025404,30.0,3307.46,94.3055839
7270,2010-04-25 00:00:00,North,Search,General,Premium,46.8,1.95,0.1741,169.0,2495,0.0575,3.61,0.366025404,30.0,813.69,159.0101847
7271,2011-03-20 13:58:00,North,Email,General,Premium,1.25,1.25,0.0347,263.0,4093,0.0347,1.06,1.0,7.0,1781.44,145.1158925
7272,2010-09-23 12:19:00,North,Search,Stationery,Premium,23.4,0.65,0.378,363.0,4703,0.0168,1.35,-1.0,28.0,1344.12,195.6507323
